,english_tokens,is_polarize,polarity
1255,raise,False,Neu
1256,trafficking,False,Neu
1257,administration,False,Neu
1258,rest,False,Neu
1259,influence,False,Neu
1260,method,False,Neu
1261,thinking,False,Neu
1262,freedoms,True,Pos
1263,protocol,False,Neu
1264,differences,False,Neu
1265,reducing,False,Neu
1266,responsibilities,False,Neu
1267,romania,False,Neu
1268,trust,True,Pos
1269,relationship,False,Neu
1270,bear,False,Neu
1271,ground,False,Neu
1272,consultation,False,Neu
1273,introduction,False,Neu
1274,ahead,False,Neu
1275,neither,False,Neu
1276,run,False,Neu
1277,italian,False,Neu
1278,critical,True,Neg
1279,wide,False,Neu
1280,communities,False,Neu
1281,attempt,False,Neu
1282,integrated,False,Neu
1283,informed,False,Neu
1284,sensitive,False,Neu
1285,greece,False,Neu
1286,closer,False,Neu
1287,aims,False,Neu
1288,leaders,False,Neu
1289,seek,False,Neu
1290,growing,True,Pos
1291,fear,True,Neg
1292,applause,True,Pos
1293,managed,False,Neu
1294,targets,False,Neu
1295,alternative,False,Neu
1296,evidence,False,Neu
1297,says,False,Neu
1298,drawn,False,Neu
1299,ideas,False,Neu
1300,met,False,Neu
1301,christian,False,Neu
1302,producers,False,Neu
1303,send,False,Neu
1304,mainly,False,Neu
1305,thousands,False,Neu
1306,reduced,False,Neu
1307,#,False,Neu
1308,mutual,False,Neu
1309,naturally,False,Neu
1310,body,False,Neu
1311,strengthening,True,Pos
1312,enormous,False,Neu
1313,italy,False,Neu
1314,methods,False,Neu
1315,agencies,False,Neu
1316,poland,False,Neu
1317,positions,False,Neu
1318,practices,False,Neu
1319,traffic,False,Neu
1320,sized,False,Neu
1321,chamber,False,Neu
1322,dealt,False,Neu
1323,fall,False,Neu
1324,goals,False,Neu
1325,obligations,False,Neu
1326,comprehensive,True,Pos
1327,sanctions,False,Neu
1328,diversity,False,Neu
1329,nice,True,Pos
1330,russian,False,Neu
1331,election,False,Neu
1332,november,False,Neu
1333,merely,False,Neu
1334,morning,False,Neu
1335,represents,False,Neu
1336,recognised,False,Neu
1337,actual,False,Neu
1338,introduced,False,Neu
1339,rejected,True,Neg
1340,asking,False,Neu
1341,read,False,Neu
1342,centre,False,Neu
1343,desire,True,Pos
1344,putting,False,Neu
1345,resolutions,False,Neu
1346,exactly,False,Neu
1347,october,False,Neu
1348,western,False,Neu
1349,chance,True,Pos
1350,degree,False,Neu
1351,arms,False,Neu
1352,intention,False,Neu
1353,unable,False,Neu
1354,cyprus,False,Neu
1355,establishment,False,Neu
1356,introduce,False,Neu
1357,reply,False,Neu
1358,choice,False,Neu
1359,institution,False,Neu
1360,strongly,True,Pos
1361,african,False,Neu
1362,facing,False,Neu
1363,infrastructure,False,Neu
1364,sound,False,Neu
1365,negative,True,Neg
1366,operation,False,Neu
1367,transparent,False,Neu
1368,elected,False,Neu
1369,round,False,Neu
1370,pollution,False,Neu
1371,contains,False,Neu
1372,unemployment,True,Neg
1373,peoples,False,Neu
1374,opposed,False,Neu
1375,figures,False,Neu
1376,speakers,False,Neu
1377,forget,True,Neg
1378,plenary,False,Neu
1379,understanding,False,Neu
1380,impossible,False,Neu
1381,happy,True,Pos
1382,improvement,True,Pos
1383,a5,False,Neu
1384,kingdom,False,Neu
1385,build,False,Neu
1386,complex,False,Neu
1387,gas,False,Neu
1388,signed,False,Neu
1389,mandate,False,Neu
1390,anyone,False,Neu
1391,official,False,Neu
1392,internet,False,Neu
1393,concrete,False,Neu
1394,person,False,Neu
1395,recommendations,False,Neu
1396,child,False,Neu
1397,simple,False,Neu
1398,sources,False,Neu
1399,told,False,Neu
1400,commercial,False,Neu
1401,worked,False,Neu
1402,substantial,True,Pos
1403,grateful,True,Pos
1404,harmonisation,False,Neu
1405,continuing,False,Neu
1406,involving,False,Neu
1407,subsidiarity,False,Neu
1408,ones,False,Neu
1409,age,False,Neu
1410,table,False,Neu
1411,exercise,False,Neu
1412,faced,False,Neu
1413,came,False,Neu
1414,appeal,False,Neu
1415,refugees,False,Neu
1416,intervention,False,Neu
1417,disease,False,Neu
1418,intend,False,Neu
1419,fish,False,Neu
1420,leading,False,Neu
1421,re,False,Neu
1422,ukraine,False,Neu
1423,submitted,False,Neu
1424,appear,False,Neu
1425,sport,False,Neu
1426,highlight,True,Pos
1427,substances,False,Neu
1428,immediately,False,Neu
1429,ought,False,Neu
1430,7,False,Neu
1431,bringing,False,Neu
1432,greek,False,Neu
1433,resolve,True,Pos
1434,extend,True,Pos
1435,correct,False,Neu
1436,membership,False,Neu
1437,subsidies,False,Neu
1438,easy,True,Pos
1439,intergovernmental,False,Neu
1440,languages,False,Neu
1441,territory,False,Neu
1442,reject,True,Neg
1443,disaster,True,Neg
1444,secure,True,Pos
1445,assembly,False,Neu
1446,portugal,False,Neu
1447,seem,False,Neu
1448,shared,True,Pos
1449,votes,False,Neu
1450,instance,False,Neu
1451,chairman,False,Neu
1452,immigrants,False,Neu
1453,rail,False,Neu
1454,portuguese,False,Neu
1455,socialist,False,Neu
1456,competence,False,Neu
1457,goal,False,Neu
1458,seeking,False,Neu
1459,promotion,False,Neu
1460,wishes,True,Pos
1461,land,False,Neu
1462,original,True,Pos
1463,supports,True,Pos
1464,expression,False,Neu
1465,nonetheless,False,Neu
1466,independence,False,Neu
1467,getting,False,Neu
1468,lastly,False,Neu
1469,please,True,Pos
1470,lost,True,Neg
1471,liberal,False,Neu
1472,repeat,False,Neu
1473,situations,False,Neu
1474,meetings,False,Neu
1475,consequently,False,Neu
1476,protecting,False,Neu
1477,8,False,Neu
1478,maritime,False,Neu
1479,safe,True,Pos
1480,amongst,False,Neu
1481,attitude,False,Neu
1482,greatest,True,Pos
1483,nos,False,Neu
1484,danger,True,Neg
1485,cover,False,Neu
1486,forced,True,Neg
1487,talks,False,Neu
1488,attacks,True,Neg
1489,eastern,False,Neu
1490,involvement,False,Neu
1491,sides,False,Neu
1492,conciliation,False,Neu
1493,mechanisms,False,Neu
1494,northern,False,Neu
1495,criticism,True,Neg
1496,13,False,Neu
1497,failed,True,Neg
1498,guarantees,False,Neu
1499,oral,False,Neu
1500,range,False,Neu
1501,structure,False,Neu
1502,heads,False,Neu
1503,truly,True,Pos
1504,compliance,False,Neu
1505,month,False,Neu
1506,afghanistan,False,Neu
1507,starting,False,Neu
1508,judicial,False,Neu
1509,swedish,False,Neu
1510,adequate,True,Pos
1511,obvious,False,Neu
1512,heart,False,Neu
1513,adopting,False,Neu
1514,ec,False,Neu
1515,comply,False,Neu
1516,families,False,Neu
1517,lines,False,Neu
1518,happening,False,Neu
1519,persons,False,Neu
1520,ppe,False,Neu
1521,acp,False,Neu
1522,interesting,True,Pos
1523,carefully,True,Pos
1524,acts,False,Neu
1525,bad,True,Neg
1526,involve,False,Neu
1527,appears,False,Neu
1528,totally,False,Neu
1529,written,False,Neu
1530,discharge,False,Neu
1531,presence,False,Neu
1532,export,False,Neu
1533,income,False,Neu
1534,delighted,True,Pos
1535,proposing,False,Neu
1536,sugar,False,Neu
1537,controls,False,Neu
1538,explain,False,Neu
1539,delay,True,Neg
1540,july,False,Neu
1541,covered,False,Neu
1542,mission,False,Neu
1543,designed,False,Neu
1544,detailed,False,Neu
1545,equally,False,Neu
1546,approval,True,Pos
1547,defend,False,Neu
1548,ready,True,Pos
1549,vice,False,Neu
1550,prodi,False,Neu
1551,followed,False,Neu
1552,granted,True,Pos
1553,includes,False,Neu
1554,payments,False,Neu
1555,moving,False,Neu
1556,committees,False,Neu
1557,conduct,False,Neu
1558,politicians,False,Neu
1559,employees,False,Neu
1560,immediate,False,Neu
1561,standard,False,Neu
1562,minorities,False,Neu
1563,migration,False,Neu
1564,binding,False,Neu
1565,minority,False,Neu
1566,causes,False,Neu
1567,drugs,False,Neu
1568,finance,False,Neu
1569,renewable,False,Neu
1570,continent,False,Neu
1571,politics,False,Neu
1572,tobacco,False,Neu
1573,strasbourg,False,Neu
1574,continues,False,Neu
1575,grounds,False,Neu
1576,sign,False,Neu
1577,generally,False,Neu
1578,spent,False,Neu
1579,whatever,False,Neu
1580,element,False,Neu
1581,personally,False,Neu
1582,trading,False,Neu
1583,linked,False,Neu
1584,rapid,False,Neu
1585,9,False,Neu
1586,april,False,Neu
1587,emphasis,False,Neu
1588,advantage,True,Pos
1589,recommendation,False,Neu
1590,serve,False,Neu
1591,unless,False,Neu
1592,campaign,False,Neu
1593,ability,True,Pos
1594,technologies,False,Neu
1595,evaluation,False,Neu
1596,works,False,Neu
1597,commissioners,False,Neu
1598,belarus,False,Neu
1599,bulgaria,False,Neu
1600,expected,False,Neu
1601,suffering,True,Neg
1602,2008,False,Neu
1603,rates,False,Neu
1604,40,False,Neu
1605,changed,False,Neu
1606,improvements,True,Pos
1607,arrangements,False,Neu
1608,religious,False,Neu
1609,gave,False,Neu
1610,initial,False,Neu
1611,modern,False,Neu
1612,restrictions,False,Neu
1613,target,False,Neu
1614,structures,False,Neu
1615,endorse,True,Pos
1616,fraud,True,Neg
1617,sweden,False,Neu
1618,usa,False,Neu
1619,limits,False,Neu
1620,sent,False,Neu
1621,mechanism,False,Neu
1622,netherlands,False,Neu
1623,thereby,False,Neu
1624,defined,False,Neu
1625,diseases,False,Neu
1626,speed,False,Neu
1627,temporary,False,Neu
1628,lower,True,Neg
1629,p.m.,False,Neu
1630,series,False,Neu
1631,governance,False,Neu
1632,reasonable,False,Neu
1633,planning,False,Neu
1634,bilateral,False,Neu
1635,monitor,False,Neu
1636,enter,False,Neu
1637,factors,False,Neu
1638,flexible,True,Pos
1639,fighting,True,Neg
1640,contributions,False,Neu
1641,tasks,False,Neu
1642,consistent,False,Neu
1643,inform,False,Neu
1644,regulatory,False,Neu
1645,mobility,False,Neu
1646,detail,False,Neu
1647,source,False,Neu
1648,attack,True,Neg
1649,travel,False,Neu
1650,fail,True,Neg
1651,started,False,Neu
1652,chinese,False,Neu
1653,austria,False,Neu
1654,existence,False,Neu
1655,compensation,False,Neu
1656,israeli,False,Neu
1657,lies,True,Neg
1658,voice,False,Neu
1659,continued,False,Neu
1660,worth,True,Pos
1661,affect,False,Neu
1662,consumption,False,Neu
1663,barroso,False,Neu
1664,balkans,False,Neu
1665,obligation,False,Neu
1666,economies,False,Neu
1667,burden,True,Neg
1668,interested,True,Pos
1669,negotiating,False,Neu
1670,reaching,True,Pos
1671,credibility,False,Neu
1672,peaceful,True,Pos
1673,professional,False,Neu
1674,realise,False,Neu
1675,apart,False,Neu
1676,factor,False,Neu
1677,reflect,False,Neu
1678,opinions,False,Neu
1679,century,False,Neu
1680,obtain,False,Neu
1681,referendum,False,Neu
1682,floor,False,Neu
1683,occasions,False,Neu
1684,forthcoming,False,Neu
1685,late,False,Neu
1686,purposes,False,Neu
1687,respected,True,Pos
1688,tackle,False,Neu
1689,awareness,False,Neu
1690,examples,False,Neu
1691,experts,False,Neu
1692,disasters,True,Neg
1693,van,False,Neu
1694,proposes,False,Neu
1695,india,False,Neu
1696,demonstrate,False,Neu
1697,ultimately,False,Neu
1698,white,False,Neu
1699,citizen,False,Neu
1700,encouraging,True,Pos
1701,participate,False,Neu
1702,permanent,False,Neu
1703,pl,False,Neu
1704,pt,False,Neu
1705,18,False,Neu
1706,amounts,False,Neu
1707,demonstrated,False,Neu
1708,numerous,False,Neu
1709,capable,True,Pos
1710,maximum,False,Neu
1711,worse,True,Neg
1712,code,False,Neu
1713,14,False,Neu
1714,truth,True,Pos
1715,traditional,False,Neu
1716,crimes,False,Neu
1717,millions,False,Neu
1718,easier,True,Pos
1719,imposed,True,Neg
1720,space,False,Neu
1721,aviation,False,Neu
1722,conflicts,True,Neg
1723,quotas,False,Neu
1724,impose,True,Neg
1725,firm,False,Neu
1726,letter,False,Neu
1727,placed,False,Neu
1728,statute,False,Neu
1729,visit,False,Neu
1730,glad,True,Pos
1731,hence,False,Neu
1732,via,False,Neu
1733,b5,False,Neu
1734,beings,False,Neu
1735,latter,False,Neu
1736,operations,False,Neu
1737,welfare,False,Neu
1738,hours,False,Neu
1739,determination,True,Pos
1740,link,False,Neu
1741,auditors,False,Neu
1742,signal,False,Neu
1743,taxation,False,Neu
1744,voluntary,False,Neu
1745,partner,False,Neu
1746,appropriations,False,Neu
1747,entitled,True,Pos
1748,guaranteed,False,Neu
1749,remarks,False,Neu
1750,hands,False,Neu
1751,separate,False,Neu
1752,resolved,True,Pos
1753,mass,False,Neu
1754,examine,False,Neu
1755,top,True,Pos
1756,dignity,True,Pos
1757,evening,False,Neu
1758,willing,False,Neu
1759,co,False,Neu
1760,protected,True,Pos
1761,scheme,False,Neu
1762,spending,False,Neu
1763,contained,False,Neu
1764,difference,False,Neu
1765,facilitate,False,Neu
1766,ombudsman,False,Neu
1767,assure,True,Pos
1768,safeguard,True,Pos
1769,keeping,False,Neu
1770,legitimate,False,Neu
1771,seven,False,Neu
1772,suggest,False,Neu
1773,treated,False,Neu
1774,asia,False,Neu
1775,tried,False,Neu
1776,likely,False,Neu
1777,justified,True,Pos
1778,learning,False,Neu
1779,ethnic,False,Neu
1780,prosperity,False,Neu
1781,option,False,Neu
1782,16,False,Neu
1783,allowing,False,Neu
1784,helping,True,Pos
1785,vehicles,False,Neu
1786,domestic,False,Neu
1787,knows,False,Neu
1788,entry,False,Neu
1789,transfer,False,Neu
1790,inclusion,False,Neu
1791,learn,False,Neu
1792,officials,False,Neu
1793,requirement,False,Neu
1794,surely,True,Pos
1795,operate,False,Neu
1796,smes,False,Neu
1797,effectiveness,False,Neu
1798,played,True,Pos
1799,base,False,Neu
1800,west,False,Neu
1801,alliance,False,Neu
1802,lose,True,Neg
1803,currency,False,Neu
1804,emergency,True,Neg
1805,noted,False,Neu
1806,pension,False,Neu
1807,substance,False,Neu
1808,100,False,Neu
1809,stocks,False,Neu
1810,extended,False,Neu
1811,insurance,False,Neu
1812,individuals,False,Neu
1813,property,False,Neu
1814,exists,False,Neu
1815,statistics,False,Neu
1816,27,False,Neu
1817,vision,True,Pos
1818,manage,False,Neu
1819,planned,False,Neu
1820,february,False,Neu
1821,functioning,False,Neu
1822,average,False,Neu
1823,passed,False,Neu
1824,impression,True,Pos
1825,preparing,False,Neu
1826,farming,False,Neu
1827,television,False,Neu
1828,solve,True,Pos
1829,genuinely,False,Neu
1830,destruction,True,Neg
1831,aids,False,Neu
1832,distribution,False,Neu
1833,involves,False,Neu
1834,codecision,False,Neu
1835,confirm,False,Neu
1836,ngos,False,Neu
1837,forum,False,Neu
1838,operational,False,Neu
1839,collective,False,Neu
1840,drawing,False,Neu
1841,customs,False,Neu
1842,brief,False,Neu
1843,compared,False,Neu
1844,decisive,True,Pos
1845,gain,True,Pos
1846,concluded,False,Neu
1847,happens,False,Neu
1848,historic,False,Neu
1849,ii,False,Neu
1850,latest,False,Neu
1851,considering,False,Neu
1852,cooperate,False,Neu
1853,dutch,False,Neu
1854,schengen,False,Neu
1855,post,False,Neu
1856,welcomed,True,Pos
1857,briefly,False,Neu
1858,politically,False,Neu
1859,occasion,False,Neu
1860,operators,False,Neu
1861,described,False,Neu
1862,nato,False,Neu
1863,represented,False,Neu
1864,preventing,True,Neg
1865,studies,False,Neu
1866,primarily,False,Neu
1867,imports,False,Neu
1868,kyoto,False,Neu
1869,material,False,Neu
1870,proceed,False,Neu
1871,spoken,False,Neu
1872,precise,False,Neu
1873,pillar,False,Neu
1874,presidents,False,Neu
1875,spoke,False,Neu
1876,strict,False,Neu
1877,clause,False,Neu
1878,pass,False,Neu
1879,path,False,Neu
1880,requested,False,Neu
1881,allocated,False,Neu
1882,barcelona,False,Neu
1883,types,False,Neu
1884,finding,False,Neu
1885,phase,False,Neu
1886,intends,False,Neu
1887,sexual,False,Neu
1888,processes,False,Neu
1889,southern,False,Neu
1890,nation,False,Neu
1891,ports,False,Neu
1892,firmly,False,Neu
1893,facts,False,Neu
1894,clarify,False,Neu
1895,constantly,False,Neu
1896,restructuring,False,Neu
1897,succeed,True,Pos
1898,gone,False,Neu
1899,credit,True,Pos
1900,thanking,False,Neu
1901,...,False,Neu
1902,published,False,Neu
1903,expectations,False,Neu
1904,believes,False,Neu
1905,got,False,Neu
1906,labelling,False,Neu
1907,obstacles,True,Neg
1908,passengers,False,Neu
1909,prove,False,Neu
1910,somewhat,False,Neu
1911,2010,False,Neu
1912,17,False,Neu
1913,follows,False,Neu
1914,courage,True,Pos
1915,fishermen,False,Neu
1916,kept,False,Neu
1917,violations,True,Neg
1918,loss,True,Neg
1919,corruption,False,Neu
1920,places,False,Neu
1921,accidents,True,Neg
1922,highest,False,Neu
1923,ratification,False,Neu
1924,undoubtedly,False,Neu
1925,applying,False,Neu
1926,luxembourg,False,Neu
1927,exclusion,True,Neg
1928,debt,True,Neg
1929,announced,False,Neu
1930,man,False,Neu
1931,penalty,True,Neg
1932,arguments,True,Neg
1933,associated,False,Neu
1934,wonder,False,Neu
1935,investments,False,Neu
1936,ongoing,False,Neu
1937,perfectly,True,Pos
1938,fine,True,Pos
1939,offers,False,Neu
1940,pursue,False,Neu
1941,insist,False,Neu
1942,neighbours,False,Neu
1943,waters,False,Neu
1944,proceedings,False,Neu
1945,friends,True,Pos
1946,barriers,False,Neu
1947,speaker,False,Neu
1948,appreciate,True,Pos
1949,debating,False,Neu
1950,acknowledge,False,Neu
1951,prepare,False,Neu
1952,maintaining,False,Neu
1953,brings,False,Neu
1954,sensible,False,Neu
1955,payment,False,Neu
1956,excessive,False,Neu
1957,overcome,False,Neu
1958,answers,False,Neu
1959,define,False,Neu
1960,details,False,Neu
1961,fields,False,Neu
1962,unfair,True,Neg
1963,driving,False,Neu
1964,record,False,Neu
1965,2013,False,Neu
1966,confirmed,False,Neu
1967,condemn,True,Neg
1968,contact,False,Neu
1969,primary,False,Neu
1970,taxes,False,Neu
1971,approve,False,Neu
1972,austrian,False,Neu
1973,abuse,True,Neg
1974,milk,False,Neu
1975,urgency,False,Neu
1976,technological,False,Neu
1977,strategies,False,Neu
1978,contracts,False,Neu
1979,producing,False,Neu
1980,daily,False,Neu
1981,electricity,False,Neu
1982,91,False,Neu
1983,extension,False,Neu
1984,fuel,False,Neu
1985,latin,False,Neu
1986,leadership,False,Neu
1987,thursday,False,Neu
1988,turning,False,Neu
1989,wine,False,Neu
1990,normal,False,Neu
1991,secretary,False,Neu
1992,determined,True,Pos
1993,largest,False,Neu
1994,governing,False,Neu
1995,undertaken,False,Neu
1996,21,False,Neu
1997,93,False,Neu
1998,car,False,Neu
1999,industries,False,Neu
2000,medicines,False,Neu
2001,fulfil,False,Neu
2002,relates,False,Neu
2003,school,False,Neu
2004,tool,False,Neu
2005,duties,False,Neu
2006,largely,False,Neu
2007,universal,False,Neu
2008,accordingly,False,Neu
2009,coherent,False,Neu
2010,vessels,False,Neu
2011,cap,False,Neu
2012,friendly,True,Pos
2013,roma,False,Neu
2014,interinstitutional,False,Neu
2015,revision,False,Neu
2016,port,False,Neu
2017,introducing,False,Neu
2018,realistic,False,Neu
2019,room,False,Neu
2020,copenhagen,False,Neu
2021,running,False,Neu
2022,accounts,False,Neu
2023,choose,False,Neu
2024,behaviour,False,Neu
2025,exploitation,False,Neu
2026,zone,False,Neu
2027,alcohol,False,Neu
2028,news,False,Neu
2029,polish,False,Neu
2030,allows,False,Neu
2031,leads,False,Neu
2032,tragic,True,Neg
2033,holding,False,Neu
2034,changing,False,Neu
2035,meant,False,Neu
2036,dependent,False,Neu
2037,cars,False,Neu
