,english_tokens,is_polarize,polarity
4587,gardenibng,False,Neu
4588,gardner,False,Neu
4589,garmin,False,Neu
4590,garminaustralia,False,Neu
4591,gas,False,Neu
4592,gasket,False,Neu
4593,gasping,False,Neu
4594,gates,False,Neu
4595,gathered,False,Neu
4596,gaurantee,False,Neu
4597,gavilanes,False,Neu
4598,gear,False,Neu
4599,gees,False,Neu
4600,geez,False,Neu
4601,gel,False,Neu
4602,gellar,False,Neu
4603,gels,False,Neu
4604,gem,False,Neu
4605,generally,False,Neu
4606,generic,False,Neu
4607,generous,True,Pos
4608,genetics,False,Neu
4609,genious,False,Neu
4610,genres,False,Neu
4611,gently,True,Pos
4612,genuine,False,Neu
4613,genuinely,False,Neu
4614,geo,False,Neu
4615,geocaching,False,Neu
4616,gerard,False,Neu
4617,gere,False,Neu
4618,germans,False,Neu
4619,geroge,False,Neu
4620,gerritsen,False,Neu
4621,gerry,False,Neu
4622,gertie,False,Neu
4623,getaway,False,Neu
4624,getr,False,Neu
4625,ggd,False,Neu
4626,gh,False,Neu
4627,ghostly,False,Neu
4628,gibson,False,Neu
4629,gifted,False,Neu
4630,giggle,True,Pos
4631,gill,False,Neu
4632,gimenez,False,Neu
4633,girlfriend,False,Neu
4634,girlie,False,Neu
4635,girly,False,Neu
4636,gladly,True,Pos
4637,glasses,False,Neu
4638,glitches,False,Neu
4639,glitter,False,Neu
4640,glory,True,Pos
4641,glyphs,False,Neu
4642,gnar,False,Neu
4643,godly,False,Neu
4644,godsend,True,Pos
4645,godsmack,False,Neu
4646,goin,False,Neu
4647,gollum,False,Neu
4648,goodies,False,Neu
4649,google,False,Neu
4650,gooshy,False,Neu
4651,gor,False,Neu
4652,gordo,False,Neu
4653,gordon,False,Neu
4654,gorehundt,False,Neu
4655,gosling,False,Neu
4656,grab,False,Neu
4657,grabber,False,Neu
4658,grabbing,False,Neu
4659,gracin,False,Neu
4660,graduate,False,Neu
4661,grady,False,Neu
4662,graham,False,Neu
4663,grainy,False,Neu
4664,grammie,False,Neu
4665,grandaughter,False,Neu
4666,grandchild,False,Neu
4667,grandkids,False,Neu
4668,grandmom,False,Neu
4669,grandpa,False,Neu
4670,granted,True,Pos
4671,grants,True,Pos
4672,grass,False,Neu
4673,grater,False,Neu
4674,grates,False,Neu
4675,gray,False,Neu
4676,grease2,False,Neu
4677,greater,True,Pos
4678,greatness,False,Neu
4679,greenday,False,Neu
4680,greene,False,Neu
4681,greg,False,Neu
4682,gregory,False,Neu
4683,grimm,False,Neu
4684,groomed,False,Neu
4685,groove,False,Neu
4686,groovin,False,Neu
4687,groovy,False,Neu
4688,groundbreaker,False,Neu
4689,grounded,False,Neu
4690,grows,False,Neu
4691,guaranteed,False,Neu
4692,guessing,False,Neu
4693,guests,False,Neu
4694,guid,False,Neu
4695,guidance,False,Neu
4696,guilty,True,Neg
4697,guinea,False,Neu
4698,guinevere,False,Neu
4699,guitarists,False,Neu
4700,gutsy,False,Neu
4701,h,False,Neu
4702,h500,False,Neu
4703,haanother,False,Neu
4704,haba,False,Neu
4705,habits,False,Neu
4706,hairs,False,Neu
4707,halfway,False,Neu
4708,halle,False,Neu
4709,ham,False,Neu
4710,hambugers,False,Neu
4711,hammer,False,Neu
4712,hamsun,False,Neu
4713,handed,False,Neu
4714,handsome,True,Pos
4715,handwriting,False,Neu
4716,hanger,False,Neu
4717,hanks,False,Neu
4718,hannah,False,Neu
4719,hans,False,Neu
4720,hanson,False,Neu
4721,happening,False,Neu
4722,happier,True,Pos
4723,hardcopy,False,Neu
4724,hardcover,False,Neu
4725,hardeners,False,Neu
4726,hari,False,Neu
4727,harkens,False,Neu
4728,harmless,True,Pos
4729,harmonica,True,Pos
4730,harmonious,True,Pos
4731,harp,False,Neu
4732,harris,False,Neu
4733,harsh,True,Neg
4734,hartily,False,Neu
4735,hasn,False,Neu
4736,hassle,False,Neu
4737,hassles,False,Neu
4738,hastle,False,Neu
4739,hatchet,False,Neu
4740,hates,True,Neg
4741,haul,False,Neu
4742,hauntingly,False,Neu
4743,havianas,False,Neu
4744,havin,False,Neu
4745,hawaiian,False,Neu
4746,hayer,False,Neu
4747,hayley,False,Neu
4748,haywood,False,Neu
4749,hayworth,False,Neu
4750,haze,False,Neu
4751,hctp,False,Neu
4752,hdtv,False,Neu
4753,headed,False,Neu
4754,headphones,False,Neu
4755,heap,False,Neu
4756,hearted,False,Neu
4757,heartedly,False,Neu
4758,hearth,False,Neu
4759,heated,False,Neu
4760,heats,False,Neu
4761,heavier,False,Neu
4762,hebrew,False,Neu
4763,heels,False,Neu
4764,hef,False,Neu
4765,hefty,False,Neu
4766,heidi,False,Neu
4767,height,False,Neu
4768,helen,False,Neu
4769,hell,True,Neg
4770,hells,False,Neu
4771,helmut,False,Neu
4772,helper,True,Pos
4773,helpingstine,False,Neu
4774,hem,False,Neu
4775,henry,False,Neu
4776,herbs,False,Neu
4777,heroe,False,Neu
4778,heroic,True,Pos
4779,heroics,True,Pos
4780,herself,False,Neu
4781,hewitt,False,Neu
4782,heydon,False,Neu
4783,hf,False,Neu
4784,hid,True,Neg
4785,hide,True,Neg
4786,hideaki,False,Neu
4787,highlands,False,Neu
4788,highlighting,False,Neu
4789,highy,False,Neu
4790,hiking,False,Neu
4791,hilarity,False,Neu
4792,hilary,False,Neu
4793,hill,False,Neu
4794,hindsight,False,Neu
4795,hippie,False,Neu
4796,hippies,False,Neu
4797,hiroko,False,Neu
4798,hisperformance,False,Neu
4799,historic,False,Neu
4800,historically,False,Neu
4801,hms,False,Neu
4802,hobbs,False,Neu
4803,hokum,False,Neu
4804,holly,False,Neu
4805,hollywood,False,Neu
4806,homes,False,Neu
4807,homework,False,Neu
4808,honey,False,Neu
4809,honeywell,False,Neu
4810,hong,False,Neu
4811,honor,True,Pos
4812,honorable,True,Pos
4813,honors,True,Pos
4814,hooking,False,Neu
4815,hooks,False,Neu
4816,hooters,False,Neu
4817,hormones,False,Neu
4818,horn,False,Neu
4819,horor,False,Neu
4820,hosiery,False,Neu
4821,hospital,False,Neu
4822,hotdogs,False,Neu
4823,hotmail,False,Neu
4824,howe,False,Neu
4825,hudson,False,Neu
4826,huggies,False,Neu
4827,hulkhogan,False,Neu
4828,humans,False,Neu
4829,humerous,True,Pos
4830,humming,False,Neu
4831,humongous,False,Neu
4832,hunchback,False,Neu
4833,hundreds,False,Neu
4834,hung,False,Neu
4835,hunger,True,Neg
4836,hunt,False,Neu
4837,hunted,False,Neu
4838,hunting,False,Neu
4839,hurry,False,Neu
4840,hurston,False,Neu
4841,husky,False,Neu
4842,huxley,False,Neu
4843,hw6515,False,Neu
4844,hyde,False,Neu
4845,hymns,False,Neu
4846,hypnotic,False,Neu
4847,hypocrisy,False,Neu
4848,hysterically,False,Neu
4849,iaido,False,Neu
4850,ian,False,Neu
4851,iced,False,Neu
4852,iceman,False,Neu
4853,icon,False,Neu
4854,icons,False,Neu
4855,identical,False,Neu
4856,identifying,False,Neu
4857,idli,False,Neu
4858,iii,False,Neu
4859,ilk,False,Neu
4860,illustrated,False,Neu
4861,illustration,False,Neu
4862,illutrations,False,Neu
4863,im,False,Neu
4864,imagery,False,Neu
4865,imaginative,False,Neu
4866,imitation,False,Neu
4867,immediately,False,Neu
4868,immense,False,Neu
4869,immensely,False,Neu
4870,immensly,False,Neu
4871,immmersed,False,Neu
4872,immune,True,Pos
4873,imogen,False,Neu
4874,implement,False,Neu
4875,import,False,Neu
4876,impossile,False,Neu
4877,impression,True,Pos
4878,impressions,True,Pos
4879,improvements,True,Pos
4880,improving,True,Pos
4881,inacted,False,Neu
4882,incident,False,Neu
4883,incorporated,False,Neu
4884,independent,False,Neu
4885,indescribable,False,Neu
4886,index,False,Neu
4887,india,False,Neu
4888,indian,False,Neu
4889,indicates,False,Neu
4890,indispensable,False,Neu
4891,individual,False,Neu
4892,individuals,False,Neu
4893,induced,False,Neu
4894,industrial,False,Neu
4895,inexperienced,False,Neu
4896,inextremo,False,Neu
4897,influence,False,Neu
4898,info,False,Neu
4899,infuser,False,Neu
4900,ink,False,Neu
4901,inkwell,False,Neu
4902,innovative,True,Pos
4903,inserts,False,Neu
4904,insoles,False,Neu
4905,inspirations,True,Pos
4906,inspriational,False,Neu
4907,installing,False,Neu
4908,instant,False,Neu
4909,instantly,False,Neu
4910,instruction,False,Neu
4911,instrument,False,Neu
4912,instrumentalist,False,Neu
4913,intake,False,Neu
4914,integrating,False,Neu
4915,intelectal,False,Neu
4916,intellegensia,False,Neu
4917,intended,False,Neu
4918,intensely,False,Neu
4919,intensity,False,Neu
4920,interactionbetween,False,Neu
4921,interactive,False,Neu
4922,interface,False,Neu
4923,interiors,False,Neu
4924,internal,False,Neu
4925,internationally,False,Neu
4926,internet,False,Neu
4927,interp,False,Neu
4928,interpretations,False,Neu
4929,interview,False,Neu
4930,interviews,False,Neu
4931,interwomen,False,Neu
4932,intimate,False,Neu
4933,intoxication,False,Neu
4934,intregueing,False,Neu
4935,intrest,False,Neu
4936,intrested,False,Neu
4937,intresting,False,Neu
4938,intricate,True,Pos
4939,intrigue,False,Neu
4940,intriguing,False,Neu
4941,introduces,False,Neu
4942,introducing,False,Neu
4943,introductory,False,Neu
4944,introspective,False,Neu
4945,intuition,False,Neu
4946,intuitive,False,Neu
4947,intutive,False,Neu
4948,intwined,False,Neu
4949,invader,False,Neu
4950,invention,False,Neu
4951,investigations,False,Neu
4952,investing,False,Neu
4953,invincible,True,Pos
4954,invite,True,Pos
4955,involves,False,Neu
4956,ipad,False,Neu
4957,irene,False,Neu
4958,ironically,False,Neu
4959,ironing,False,Neu
4960,irreverent,False,Neu
4961,isaac,False,Neu
4962,ism,False,Neu
4963,israel,False,Neu
4964,israeli,False,Neu
4965,italin,False,Neu
4966,itch,False,Neu
4967,itme,False,Neu
4968,itsy,False,Neu
4969,itz,False,Neu
4970,ive,False,Neu
4971,izumi,False,Neu
4972,jabra,False,Neu
4973,jacket,False,Neu
4974,jacobsen,False,Neu
4975,jacqueline,False,Neu
4976,jai,False,Neu
4977,jakes,False,Neu
4978,jam,False,Neu
4979,jamie,False,Neu
4980,jammin,False,Neu
4981,jamming,False,Neu
4982,jane,False,Neu
4983,janette,False,Neu
4984,janice,False,Neu
4985,janie,False,Neu
4986,japan,False,Neu
4987,jargon,False,Neu
4988,jasmine,False,Neu
4989,jaw,False,Neu
4990,jaws,False,Neu
4991,jay,False,Neu
4992,jc,False,Neu
4993,jcb,False,Neu
4994,jdofthewest,False,Neu
4995,jean,False,Neu
4996,jedi,False,Neu
4997,jefferson,False,Neu
4998,jeffries,False,Neu
4999,jekyll,False,Neu
5000,jem,False,Neu
5001,jerry,False,Neu
5002,jesus,False,Neu
5003,jet,False,Neu
5004,jetons,False,Neu
5005,jeuses,False,Neu
5006,jewel,True,Pos
5007,jewellery,False,Neu
5008,jewelry,False,Neu
5009,jewish,False,Neu
5010,jewlery,False,Neu
5011,jigsaw,False,Neu
5012,jihad,False,Neu
5013,jim,False,Neu
5014,jimi,False,Neu
5015,jo,False,Neu
5016,joan,False,Neu
5017,jobeth,False,Neu
5018,jodie,False,Neu
5019,joel,False,Neu
5020,johnny,False,Neu
5021,johnston,False,Neu
5022,joint,False,Neu
5023,joints,False,Neu
5024,joke,True,Pos
5025,joker,True,Pos
5026,jokes,True,Pos
5027,jon,False,Neu
5028,jonatha,False,Neu
5029,jonathan,False,Neu
5030,jordan,False,Neu
5031,joseph,False,Neu
5032,jovi,False,Neu
5033,joyce,False,Neu
5034,joyfully,True,Pos
5035,jpg,False,Neu
5036,jude,False,Neu
5037,judge,False,Neu
5038,judging,False,Neu
5039,judy,False,Neu
5040,judy45,False,Neu
5041,juice,False,Neu
5042,juicy,False,Neu
5043,julia,False,Neu
5044,jumpin,False,Neu
5045,junction,False,Neu
5046,jungle,False,Neu
5047,junior,False,Neu
5048,junk,False,Neu
5049,junkie,False,Neu
5050,jura,False,Neu
5051,kaos,False,Neu
5052,karma,False,Neu
5053,karp,False,Neu
5054,katherine,False,Neu
5055,kathy,False,Neu
5056,katrin,False,Neu
5057,ke,False,Neu
5058,keen,True,Pos
5059,keyboards,False,Neu
5060,keypad,False,Neu
5061,keypads,False,Neu
5062,khan,False,Neu
5063,kick,False,Neu
5064,kiefer,False,Neu
5065,killswitch,False,Neu
5066,kindle,False,Neu
5067,kings,False,Neu
5068,kingsmen,False,Neu
5069,kinship,False,Neu
5070,kittey,False,Neu
5071,kleenex,False,Neu
5072,knappertsbusch,False,Neu
5073,knees,False,Neu
5074,knight,False,Neu
5075,knights,False,Neu
5076,knitters,False,Neu
5077,knob,False,Neu
5078,knott,False,Neu
5079,kodak,False,Neu
5080,komachi,False,Neu
5081,kombat,False,Neu
5082,koss,False,Neu
5083,kottonmouth,False,Neu
5084,kraftwerk,False,Neu
5085,kramervery,False,Neu
5086,kristina,False,Neu
5087,krush,False,Neu
5088,kudoos,False,Neu
5089,kurt,False,Neu
5090,kween,False,Neu
5091,lab,False,Neu
5092,labeled,False,Neu
5093,laced,False,Neu
5094,laci,False,Neu
5095,lacking,False,Neu
5096,laconic,False,Neu
5097,lagrangeis,False,Neu
5098,lamb,False,Neu
5099,lambs,False,Neu
5100,lamp,False,Neu
5101,land,False,Neu
5102,lands,False,Neu
5103,lane,False,Neu
5104,larkins,False,Neu
5105,larry,False,Neu
5106,lars,False,Neu
5107,laser,False,Neu
5108,lasts,False,Neu
5109,late,False,Neu
5110,lately,False,Neu
5111,lather,False,Neu
5112,latifah,False,Neu
5113,latino,False,Neu
5114,lauging,False,Neu
5115,launch,False,Neu
5116,laundry,False,Neu
5117,laurin,False,Neu
5118,laws,False,Neu
5119,lay,False,Neu
5120,lb,False,Neu
5121,le,False,Neu
5122,leadership,False,Neu
5123,leak,True,Neg
5124,leakage,False,Neu
5125,lean,False,Neu
5126,leary,False,Neu
5127,leaves,False,Neu
5128,leaving,False,Neu
5129,leche,False,Neu
5130,lecter,False,Neu
5131,led,False,Neu
5132,leds,False,Neu
5133,leeches,False,Neu
5134,leftover,False,Neu
5135,leg,False,Neu
5136,legal,True,Pos
5137,legendary,False,Neu
5138,legendgreat,False,Neu
5139,legends,False,Neu
5140,lemma,False,Neu
5141,lemony,False,Neu
5142,lena,False,Neu
5143,length,False,Neu
5144,lengths,False,Neu
5145,lennon,False,Neu
5146,lenses,False,Neu
5147,lent,False,Neu
5148,lentil,False,Neu
5149,leonard,False,Neu
5150,lerche,False,Neu
5151,lesser,False,Neu
5152,lestat,False,Neu
5153,lets,False,Neu
5154,letter,False,Neu
5155,letting,False,Neu
5156,leviathan,False,Neu
5157,lewis,False,Neu
5158,lied,True,Neg
5159,lies,True,Neg
5160,lif,False,Neu
5161,lifesaver,True,Pos
5162,lighthearted,True,Pos
5163,lightsaber,False,Neu
5164,lightweight,False,Neu
5165,likable,False,Neu
5166,likely,False,Neu
5167,lilac,False,Neu
5168,lillard,False,Neu
5169,limitations,False,Neu
5170,limp,False,Neu
5171,lina,False,Neu
5172,liners,False,Neu
5173,lingere,False,Neu
5174,link,False,Neu
5175,linked,False,Neu
5176,lion,False,Neu
5177,lions,False,Neu
5178,lip,False,Neu
5179,liquid,False,Neu
5180,lisa,False,Neu
5181,listener,False,Neu
5182,listens,False,Neu
5183,listners,False,Neu
5184,lived,False,Neu
5185,liver,False,Neu
5186,livestock,False,Neu
5187,livin,False,Neu
5188,liz,False,Neu
5189,load,False,Neu
5190,loaded,False,Neu
5191,locally,False,Neu
5192,locket,False,Neu
5193,logic,False,Neu
5194,logical,False,Neu
5195,logitech,False,Neu
5196,lois,False,Neu
5197,lonelyboys,False,Neu
5198,longridge,False,Neu
5199,loo,False,Neu
5200,looby,False,Neu
5201,loose,True,Neg
5202,looser,False,Neu
5203,looses,True,Neg
5204,lord,False,Neu
5205,lori,False,Neu
5206,los,False,Neu
5207,loses,True,Neg
5208,loth,False,Neu
5209,lou,False,Neu
5210,louisa,False,Neu
5211,louise,False,Neu
5212,ltrs,False,Neu
5213,lucado,False,Neu
5214,luddites,False,Neu
5215,luv,False,Neu
5216,luvcb02,False,Neu
5217,lyle,False,Neu
5218,lynn,False,Neu
5219,lyric,False,Neu
5220,lyrical,False,Neu
5221,lyrically,False,Neu
5222,ma,False,Neu
5223,maberly,False,Neu
5224,mac,False,Neu
5225,macabre,False,Neu
5226,macho,False,Neu
5227,mad,True,Neg
5228,madge,False,Neu
5229,madison,False,Neu
5230,mae,False,Neu
5231,mafia,False,Neu
5232,magazine,False,Neu
5233,magli,False,Neu
5234,magnetic,False,Neu
5235,magnitude,False,Neu
5236,maha,False,Neu
5237,maharet,False,Neu
5238,mahlerian,False,Neu
5239,mail,False,Neu
5240,mailing,False,Neu
5241,mainly,False,Neu
5242,maintain,False,Neu
5243,maintains,False,Neu
5244,maisy,False,Neu
5245,majestic,False,Neu
5246,making4,False,Neu
5247,malls,False,Neu
5248,malone,False,Neu
5249,maltese,False,Neu
5250,mama,False,Neu
5251,mamma,False,Neu
5252,managed,False,Neu
5253,manager,False,Neu
5254,manatee,False,Neu
5255,mandy,False,Neu
5256,maner,False,Neu
5257,maneuvers,False,Neu
5258,maniupulate,False,Neu
5259,mantell,False,Neu
5260,map,False,Neu
5261,maps,False,Neu
5262,margalo,False,Neu
5263,mariah,False,Neu
5264,marie,False,Neu
5265,marines,False,Neu
5266,mario,False,Neu
5267,marjorie,False,Neu
5268,marked,False,Neu
5269,markers,False,Neu
5270,marks,False,Neu
5271,marmee,False,Neu
5272,mars,False,Neu
5273,marsden,False,Neu
5274,martin,False,Neu
5275,martinez,False,Neu
5276,martini,False,Neu
5277,marvel,True,Pos
5278,mashes,False,Neu
5279,massachusetts,False,Neu
5280,massey,False,Neu
5281,massive,False,Neu
5282,mastered,False,Neu
5283,masterpiesce,False,Neu
5284,masterton,False,Neu
5285,matching,False,Neu
5286,matchstick,False,Neu
5287,materials,False,Neu
5288,matisyahu,False,Neu
5289,matthew,False,Neu
5290,maturedimmensely,False,Neu
5291,maturing,False,Neu
5292,maxi,False,Neu
5293,maya,False,Neu
5294,mayer,False,Neu
5295,mayhem,False,Neu
5296,maynard,False,Neu
5297,mayo,False,Neu
5298,mca,False,Neu
5299,mccartney,False,Neu
5300,mccormick,False,Neu
5301,mcdonald,False,Neu
5302,mcgowen,False,Neu
5303,mcgriff,False,Neu
5304,mcgyver,False,Neu
5305,mclachlan,False,Neu
5306,meade,False,Neu
5307,meagan,False,Neu
5308,meal,False,Neu
5309,meals,False,Neu
5310,meaning,False,Neu
5311,meaningful,True,Pos
5312,meant,False,Neu
5313,measuring,False,Neu
5314,meco,False,Neu
5315,med,False,Neu
5316,medals,False,Neu
5317,media,False,Neu
5318,mediocre,False,Neu
5319,meditate,False,Neu
5320,meditations,False,Neu
5321,meets,False,Neu
5322,meg,False,Neu
5323,megamorphs,False,Neu
5324,megan,False,Neu
5325,megatron,False,Neu
5326,meguiars,False,Neu
5327,melds,False,Neu
5328,melody,False,Neu
5329,melt,False,Neu
5330,mental,False,Neu
5331,mentioned,False,Neu
5332,mentor,False,Neu
5333,menus,False,Neu
5334,meoldy,False,Neu
5335,mercer,False,Neu
5336,merchandise,False,Neu
5337,merriweathr,False,Neu
5338,merryman,False,Neu
5339,mesh,False,Neu
5340,mess,True,Neg
5341,messing,False,Neu
5342,met,False,Neu
5343,metafile,False,Neu
5344,meter,False,Neu
5345,method,False,Neu
5346,mewes,False,Neu
5347,mexican,False,Neu
5348,mexicana,False,Neu
5349,mg,False,Neu
5350,mgm,False,Neu
5351,mi,False,Neu
5352,miami,False,Neu
5353,microsoft,False,Neu
5354,middleberg,False,Neu
5355,midst,False,Neu
5356,midwest,False,Neu
5357,miele,False,Neu
5358,mighty,False,Neu
5359,mileage,False,Neu
5360,milemarker,False,Neu
5361,millennium,False,Neu
5362,millions,False,Neu
5363,mills,False,Neu
5364,minalmalist,False,Neu
5365,minded,False,Neu
5366,mindy,False,Neu
5367,minister,False,Neu
5368,minivan,False,Neu
5369,minna,False,Neu
5370,minneapolis,False,Neu
5371,mint,False,Neu
5372,minumim,False,Neu
5373,mirame,False,Neu
5374,mirror,False,Neu
5375,miserable,True,Neg
5376,misfits,False,Neu
5377,misguided,False,Neu
5378,mission,False,Neu
5379,mistake,True,Neg
5380,mistwraith,False,Neu
5381,misty,False,Neu
5382,mitford,False,Neu
5383,mitred,False,Neu
5384,mking,False,Neu
5385,mobil,False,Neu
5386,mobile,False,Neu
5387,modeller,False,Neu
5388,modelthat,False,Neu
5389,moderately,False,Neu
5390,modernism,False,Neu
5391,modes,False,Neu
5392,moisturized,False,Neu
5393,moisturizer,False,Neu
5394,moive,False,Neu
5395,mold,False,Neu
5396,molding,False,Neu
5397,mommies,False,Neu
5398,mon,False,Neu
5399,mondo,False,Neu
5400,monk,False,Neu
5401,monkeys,False,Neu
5402,monologues,False,Neu
5403,monsters,False,Neu
5404,montgomery,False,Neu
5405,mony,False,Neu
5406,moore,False,Neu
5407,moosejaw,False,Neu
5408,morals,False,Neu
5409,morgenthau,False,Neu
5410,moring,False,Neu
5411,morrissey,False,Neu
5412,morte,False,Neu
5413,mosin,False,Neu
5414,mosquitos,False,Neu
5415,mostparts,False,Neu
5416,mosturizer,False,Neu
5417,mothers,False,Neu
5418,motion,False,Neu
5419,motions,False,Neu
5420,motivated,True,Pos
5421,motivating,True,Pos
5422,motivation,True,Pos
5423,motivational,False,Neu
5424,motor,False,Neu
5425,mountains,False,Neu
5426,mounts,False,Neu
5427,mous,False,Neu
5428,mousing,False,Neu
5429,moustapha,False,Neu
5430,movement,False,Neu
5431,moves,False,Neu
5432,movieand,False,Neu
5433,mowing,False,Neu
5434,mtv2,False,Neu
5435,mudvayne,False,Neu
5436,muglers,False,Neu
5437,multicultural,False,Neu
5438,multiplayer,False,Neu
5439,mumble,False,Neu
5440,munchamonkey,False,Neu
5441,mundane,False,Neu
5442,muppet,False,Neu
5443,muppets,False,Neu
5444,muscle,False,Neu
5445,mushrooms,False,Neu
5446,musicianship,False,Neu
5447,musisc,False,Neu
5448,mychael,False,Neu
5449,myriad,False,Neu
5450,mystical,False,Neu
5451,myth,False,Neu
5452,myths,False,Neu
5453,nagant,False,Neu
5454,nail,False,Neu
5455,nails,False,Neu
5456,naked,False,Neu
5457,nana,False,Neu
5458,nancy,False,Neu
5459,naoko,False,Neu
5460,naomi,False,Neu
5461,nara,False,Neu
5462,narrarator,False,Neu
5463,narrative,False,Neu
5464,nasally,False,Neu
5465,naturally,False,Neu
5466,naughty,False,Neu
5467,navigate,False,Neu
5468,nearby,False,Neu
5469,nebula,False,Neu
5470,neck,False,Neu
5471,needing,False,Neu
5472,neices,False,Neu
5473,neighbor,False,Neu
5474,neilness,False,Neu
5475,neither,False,Neu
5476,neopets,False,Neu
5477,neopia,False,Neu
5478,neoprene,False,Neu
5479,nephews,False,Neu
5480,nes,False,Neu
5481,nesbitt,False,Neu
5482,netrebko,False,Neu
5483,newberry,False,Neu
5484,newbery,False,Neu
5485,newborn,False,Neu
5486,newcoming,False,Neu
5487,newer,False,Neu
5488,newton,False,Neu
5489,nfl,False,Neu
5490,nh,True,Pos
5491,nicer,True,Pos
5492,niche,False,Neu
5493,nichols,False,Neu
5494,nicholson,False,Neu
5495,nick,False,Neu
5496,nicknames,False,Neu
5497,niece,False,Neu
5498,nieces,False,Neu
5499,niecy,False,Neu
5500,nightstand,False,Neu
5501,nightswimming,False,Neu
5502,nightwatch,False,Neu
5503,niles,False,Neu
5504,nina,False,Neu
5505,ninth,False,Neu
5506,nitsche,False,Neu
5507,niven,False,Neu
5508,nobody,False,Neu
5509,nor,False,Neu
5510,nora,False,Neu
5511,norm,False,Neu
5512,normal,False,Neu
5513,nos,False,Neu
5514,nostalgia,False,Neu
5515,nostalgic,False,Neu
5516,notre,False,Neu
5517,nova,False,Neu
5518,novella,False,Neu
5519,november,False,Neu
5520,novesl,False,Neu
5521,nu,False,Neu
5522,nuggets,False,Neu
5523,nun,False,Neu
5524,nurse,False,Neu
5525,nutrition,False,Neu
5526,nutritional,False,Neu
5527,ny,False,Neu
5528,nyana,False,Neu
5529,nye,False,Neu
5530,nylabone,False,Neu
5531,nypd,False,Neu
5532,obnoxiously,True,Neg
5533,observations,False,Neu
5534,obsessed,True,Neg
5535,obsession,True,Neg
5536,obtain,False,Neu
5537,obtained,False,Neu
5538,obvious,False,Neu
5539,occasions,False,Neu
5540,ocean,False,Neu
5541,octane,False,Neu
5542,odb,False,Neu
5543,ofall,False,Neu
5544,offcial,False,Neu
5545,offend,True,Neg
5546,offensive,True,Neg
5547,offer,False,Neu
5548,offering,False,Neu
5549,ogio,False,Neu
5550,oil,False,Neu
5551,oke,False,Neu
5552,ol,False,Neu
5553,olaf,False,Neu
5554,olive,False,Neu
5555,olympus,False,Neu
5556,omen,False,Neu
5557,omg,False,Neu
5558,omigod,False,Neu
5559,omissions,False,Neu
5560,omron,False,Neu
5561,ono,False,Neu
5562,onr,False,Neu
5563,ons,False,Neu
5564,oooh,False,Neu
5565,oops,False,Neu
5566,opens,False,Neu
5567,opera,False,Neu
5568,operate,False,Neu
5569,operating,False,Neu
5570,opinon,False,Neu
5571,opportunity,True,Pos
5572,opposed,False,Neu
5573,opposition,False,Neu
5574,oprative,False,Neu
5575,ops,False,Neu
5576,optics,False,Neu
5577,orbit,False,Neu
5578,ordeal,False,Neu
5579,ordinary,False,Neu
5580,oreal,False,Neu
5581,organ,False,Neu
5582,organize,False,Neu
5583,orgy,False,Neu
5584,originality,False,Neu
5585,originals,False,Neu
5586,orleans,False,Neu
5587,orthodox,False,Neu
5588,oscars,False,Neu
5589,oster,False,Neu
5590,otto,False,Neu
5591,outdone,False,Neu
5592,outfit,False,Neu
5593,outfits,False,Neu
5594,outlets,False,Neu
5595,outlined,False,Neu
5596,outtakes,False,Neu
5597,overdoes,False,Neu
5598,overjoyed,True,Pos
5599,overlooked,True,Neg
5600,overnight,False,Neu
5601,overplayed,False,Neu
5602,overpowering,False,Neu
5603,oversight,False,Neu
5604,overtime,False,Neu
5605,overwelmed,False,Neu
5606,owning,False,Neu
5607,owns,False,Neu
5608,pace,False,Neu
5609,pachelbel,False,Neu
5610,pacing,False,Neu
5611,packaged,False,Neu
5612,packiing,False,Neu
5613,packs,False,Neu
5614,pact,False,Neu
5615,padding,False,Neu
5616,paddy,False,Neu
5617,pagan,False,Neu
5618,painful,True,Neg
5619,painless,True,Pos
5620,painted,False,Neu
5621,painting,False,Neu
5622,palatable,True,Pos
5623,palate,False,Neu
5624,pall,False,Neu
5625,paltrow,False,Neu
5626,pancakes,False,Neu
5627,panthers,False,Neu
5628,pants,False,Neu
5629,par,False,Neu
5630,parent,False,Neu
5631,parenthood,False,Neu
5632,paro,False,Neu
5633,paron,False,Neu
5634,parter,False,Neu
5635,participates,False,Neu
5636,partisan,False,Neu
5637,partys,False,Neu
5638,pasion,False,Neu
5639,passenger,False,Neu
5640,passing,False,Neu
5641,pastor,False,Neu
5642,pat,False,Neu
5643,pathetic,True,Neg
5644,pathos,False,Neu
5645,patrick,False,Neu
5646,patriotism,False,Neu
5647,patronizingly,False,Neu
5648,paula,False,Neu
5649,paulsen,False,Neu
5650,pausing,False,Neu
5651,pawn,False,Neu
5652,paying,False,Neu
5653,pchem,False,Neu
5654,pda,False,Neu
5655,pdg,False,Neu
5656,peak,False,Neu
5657,pedal,False,Neu
5658,pedals,False,Neu
5659,peek,False,Neu
5660,peggy,False,Neu
5661,pen,False,Neu
5662,pendants,False,Neu
5663,penn,False,Neu
5664,penney,False,Neu
5665,per,False,Neu
5666,perchase,False,Neu
5667,perfected,True,Pos
5668,perimenopause,False,Neu
5669,periods,False,Neu
5670,perkins,False,Neu
5671,perpetual,False,Neu
5672,perry,False,Neu
5673,persian,False,Neu
